market_name,price,meta_sportsbooks_id,main,link,sgp,grade,players,updated,meta_id,meta_sport,meta_league,meta_teams_away_id,meta_teams_away_name,meta_teams_away_abbreviation,meta_teams_home_id,meta_teams_home_name,meta_teams_home_abbreviation,meta_start,meta_live,meta_sportsbooks_name,sportsbook,bet
Total Runs: Over 10,205,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGhYaXp5U21oTkwrMW5BcGwwdFpvSGc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_10:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 10,205,fliff,False,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGhYaXp5U21oTkwrMW5BcGwwdFpvSGc9PQ==,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,total_runs:over_10:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 10.5,215,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbWowdmNkOVppQTlveWVZQmtsMU80QXVSb2k2RVFMalRBQXNNeENRdFlLYWVmYjBZY215dTh4WGRHZzJwNlJXdWxXcWJkN2tlZnVKNWJwelI1Y2poSG1pZ3dvdThtbEhGRXl1a3lKV1UzN0NRPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDFDUVMvWlZrNHdrVGM0TWJIU3ZvNGc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 10.5,220,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDFDUVMvWlZrNHdrVGM0TWJIU3ZvNGc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 10.5,220,fliff,False,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDFDUVMvWlZrNHdrVGM0TWJIU3ZvNGc9PQ==,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,total_runs:over_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 10.5,255,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDFDUVMvWlZrNHdrVGM0TWJIU3ZvNGc9PQ==,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,total_runs:over_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 10.5,225,betfair_united_kingdom,False,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDFDUVMvWlZrNHdrVGM0TWJIU3ZvNGc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,total_runs:over_10.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 11,300,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGZXZmpsUklpdDNkd3FKNy9wV2NCRnc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_11:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 11,300,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGZXZmpsUklpdDNkd3FKNy9wV2NCRnc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_11:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 11.5,360,pinnacle,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVUM3ZPY01MZVBDZW82ODhqNDNvcWc9PQ==,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,total_runs:over_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 11.5,325,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbUpBNGhTaXpNZ2J6WlBCWGZpenBQdkVzU2F4M05FL1o2VUliUVc3ZEp0cVprNXgvQTJITW9RY2NyTWVhMkw2UHJtQ0ZGUDQxeWpCZHBwY2xXc2ovbGduck5SUmkvUE9vL2lwQ0pWWGozMTZRPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVUM3ZPY01MZVBDZW82ODhqNDNvcWc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 11.5,360,ps3838,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVUM3ZPY01MZVBDZW82ODhqNDNvcWc9PQ==,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,total_runs:over_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 11.5,350,betfair_united_kingdom,False,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVUM3ZPY01MZVBDZW82ODhqNDNvcWc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,total_runs:over_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 11.5,390,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVUM3ZPY01MZVBDZW82ODhqNDNvcWc9PQ==,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,total_runs:over_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 11.5,320,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVUM3ZPY01MZVBDZW82ODhqNDNvcWc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_11.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 12,400,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGhGd3Nhb2NpS1ZOc0tuUnQ0YUhSclE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_12:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 12,400,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGhGd3Nhb2NpS1ZOc0tuUnQ0YUhSclE9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_12:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 12.5,450,betfair_united_kingdom,False,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVDWkQ5ejh0VitGWVJLeVdUb0EwYlE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,total_runs:over_12.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 12.5,425,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbEx4OHg3RnJxS21rRDZ6SWlyVC9QZVFlcXd1T0hHai81NElXMXBVbkdIdVBPcDJ2KzQvRFVDNWx5WE1BUTc1M3RwcVBDMEltMFhCUHdUN20rZXBFdnA0Z2kvN1dSeFhvYktPb1lRT3pMRGFRPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVDWkQ5ejh0VitGWVJLeVdUb0EwYlE9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_12.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 12.5,480,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVDWkQ5ejh0VitGWVJLeVdUb0EwYlE9PQ==,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,total_runs:over_12.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 12.5,425,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSEVDWkQ5ejh0VitGWVJLeVdUb0EwYlE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_12.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 13,560,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGlvc0ppckdpazZGUElVbnBhdVAyQUE9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_13:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 13,550,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGlvc0ppckdpazZGUElVbnBhdVAyQUE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_13:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 13.5,600,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwa2NQNGRmRmgvbnJKSFhCN1R1c3o2V3E2NmNrbHpJZXFNZlFYaG4rVmpGRjVVbVdmTGVZbTl0VjI3c3N3aEJ3bjRZMkdha3Z3ZGc1eVZvZWR2a0hyMk83VVc2eUtqNDE3NVhML2JGTTNSM0x3PT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDNhNlpQL1JqMkh4MUNHeVZnNVN6SlE9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_13.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 13.5,750,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDNhNlpQL1JqMkh4MUNHeVZnNVN6SlE9PQ==,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,total_runs:over_13.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 13.5,650,betfair_united_kingdom,False,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDNhNlpQL1JqMkh4MUNHeVZnNVN6SlE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,total_runs:over_13.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 13.5,550,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSDNhNlpQL1JqMkh4MUNHeVZnNVN6SlE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_13.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 14,775,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSCs1L0huOGxpSjJhVWJnWXBOZVBLekE9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_14:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 14,750,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSCs1L0huOGxpSjJhVWJnWXBOZVBLekE9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_14:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 14.5,750,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSCs2eXlEbUdHME5CQnl2cVh2SlNkanc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_14.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 14.5,775,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbnNwTG5pR2RkRDFROVlRcmJKWmNRRnMzdzlzTmw0Q3FYLy9mQXF4TDA5SWNqY2FScmNVVXVmc1FLZHVya1l4R0toaHN1ZXJlVzRYcnFLV1FHYjB6UUVQaEJmbUVXVnYwTVc0R2N4N3JuYXlRPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSCs2eXlEbUdHME5CQnl2cVh2SlNkanc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_14.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 3.5,-1000,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGdKR0RuQ0xMM1ZidHJXZzVSVUtsaGc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_3.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 3.5,-909,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwblBPODRQeWVaeXRnMXhUTjJtV2I4cDdhRWtrYWE2bjB2RVFjK0wvQ3ZGcUxDMSsrZUlaSXZISk1HZVA5RGhSVkV6RU9lOGh3Nkp4M3d4WTBwYjgxRXdlR3BqUmR1aDlIMmd4ZkVoVlZ1cm5nPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGdKR0RuQ0xMM1ZidHJXZzVSVUtsaGc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_3.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 4,-833,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGV3Y3pucWpOa0l6Zm96M2dRb3Z3bWc9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_4:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 4,-900,ladbrokes_united_kingdom,False,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGV3Y3pucWpOa0l6Zm96M2dRb3Z3bWc9PQ==,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,total_runs:over_4:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 4.5,-539,ps3838,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGRqQW1UdHBFRnorSFZibEJmemt3UlE9PQ==,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,total_runs:over_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 4.5,-539,pinnacle,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGRqQW1UdHBFRnorSFZibEJmemt3UlE9PQ==,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,total_runs:over_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Total Runs: Over 4.5,-500,ladbrokes_australia,False,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwa3BCYnUrOHp6K1UvSlUyR2x3eUFXVWVoUzBiRmxaUmRhWTFxSXdCM2pnM1h6M2Z3RWYzLzh3SzlNYmFqbUJiSVdaY2MrNEtaMFoyblhETXR1WUtCRG1OWFBZM0ZObndHYkFKejB3ZmY1ak5BPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsSlQzZVo3TGd4UHg5V01abDJnVXFGcW9nempTU3g2Y3o1Sk8zWExLUXVzSGRqQW1UdHBFRnorSFZibEJmemt3UlE9PQ==,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,total_runs:over_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
