type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.discount_percentage,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
projection,2731576,,2024-07-01T14:01:00-04:00,,MIN,,,,Greenard2024SacksSZN,False,7.75,standard,Single Stat,24,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Jonathan Greenard,2024-07-10T20:08:36-04:00,,league,163,new_player,202008,projection_type,2,stat_type,77,,,,
projection,2536642,,2024-03-12T12:40:00-04:00,,CHI,,,,rdhdbgcvxd,False,974.5,standard,Single Stat,25,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T12:59:38-04:00,,league,163,new_player,142596,projection_type,2,stat_type,17,,,,
projection,2731577,,2024-07-01T14:01:00-04:00,,JAX,,,,Walker2024SacksSZN,False,8.75,standard,Single Stat,25,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Travon Walker,2024-07-12T22:28:32-04:00,,league,163,new_player,69478,projection_type,2,stat_type,77,,,,
projection,2748540,,2024-07-08T19:16:00-04:00,,Laslo Djere,,,,TNS_game_KXM2gY8nXLvOBP7XTo5fMfug,False,11.0,standard,Fantasy Score,25,True,2024-07-15T08:20:00-04:00,Fantasy Score,pre_game,,2024-07-14T12:17:29-04:00,,league,5,new_player,202530,projection_type,1,stat_type,14,True,,,
projection,2748705,,2024-07-13T17:30:00-04:00,,MIN,,,,NBASL71,False,13.5,standard,Single Stat,25,True,2024-07-14T17:30:00-04:00,Points,pre_game,,2024-07-14T10:12:04-04:00,,league,40,new_player,145115,projection_type,2,stat_type,19,True,True,,
projection,2749075,,2024-07-14T15:35:09-04:00,,ANC MAPS 1-2,,,,TBANC45488.25,False,8.5,standard,Single Stat,25,True,2024-07-15T06:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:49:29-04:00,,league,121,new_player,64413,projection_type,2,stat_type,330,True,,duration,723
projection,2748564,,2024-07-08T19:16:00-04:00,,Laslo Djere,,,,TNS_game_KXM2gY8nXLvOBP7XTo5fMfug,False,22.5,standard,Single Stat,25,True,2024-07-15T08:20:00-04:00,Total Games,pre_game,,2024-07-14T09:51:26-04:00,,league,5,new_player,202530,projection_type,2,stat_type,62,True,,,
projection,2536791,,2024-03-12T12:40:00-04:00,,MIA,,,,,False,7.5,standard,Single Stat,25,True,2024-09-05T20:00:00-04:00,Rush TDs,pre_game,,2024-05-30T10:53:11-04:00,,league,163,new_player,38782,projection_type,2,stat_type,46,,,,
projection,2749076,,2024-07-14T15:35:09-04:00,,ANC MAPS 1-2,,,,TBANC45488.25,False,11.0,standard,Single Stat,26,True,2024-07-15T06:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:37:11-04:00,,league,121,new_player,184582,projection_type,2,stat_type,330,True,,duration,723
projection,2748553,,2024-07-08T19:16:00-04:00,,Henri Squire,,,,TNS_game_46ktxEwbljOYzycar49nkEO6,False,3.5,standard,Single Stat,26,True,2024-07-15T08:40:00-04:00,Aces,pre_game,,2024-07-14T10:40:09-04:00,,league,5,new_player,202531,projection_type,2,stat_type,61,True,,,
projection,2748565,,2024-07-08T19:16:00-04:00,,Henri Squire,,,,TNS_game_46ktxEwbljOYzycar49nkEO6,False,21.0,standard,Single Stat,26,True,2024-07-15T08:40:00-04:00,Total Games,pre_game,,2024-07-14T09:36:43-04:00,,league,5,new_player,202531,projection_type,2,stat_type,62,True,,,
projection,2748541,,2024-07-08T19:16:00-04:00,,Henri Squire,,,,TNS_game_46ktxEwbljOYzycar49nkEO6,False,21.5,standard,Fantasy Score,26,True,2024-07-15T08:40:00-04:00,Fantasy Score,pre_game,,2024-07-14T10:30:17-04:00,,league,5,new_player,202531,projection_type,1,stat_type,14,True,,,
projection,2731578,,2024-07-01T14:02:00-04:00,,NO,,,,Young2024SacksSZN,False,7.25,standard,Single Stat,26,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Chase Young,2024-07-12T12:46:12-04:00,,league,163,new_player,149313,projection_type,2,stat_type,77,,,,
projection,2536760,,2024-01-05T19:00:00-05:00,,PIT,,,,,False,799.5,standard,Single Stat,27,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T19:26:10-04:00,,league,163,new_player,38583,projection_type,2,stat_type,15,,,,
projection,2536721,,2024-03-12T12:40:00-04:00,,HOU,,,,n23j468hg4,False,6.5,standard,Single Stat,27,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T12:36:48-04:00,,league,163,new_player,147698,projection_type,2,stat_type,47,,,,
projection,2733165,,2024-07-11T12:16:19-04:00,,OTT,,,,CFL20,False,310.5,standard,Single Stat,27,True,2024-07-14T19:00:00-04:00,Pass Yards,pre_game,,2024-07-12T15:18:22-04:00,,league,11,new_player,199064,projection_type,2,stat_type,16,True,True,,
projection,2748542,,2024-07-08T19:16:00-04:00,,Rudolf Molleker,,,,TNS_game_i88fmeB1Q19bdz8KlKFSuhpE,False,15.0,standard,Fantasy Score,27,True,2024-07-15T10:30:00-04:00,Fantasy Score,pre_game,,2024-07-14T10:19:07-04:00,,league,5,new_player,202532,projection_type,1,stat_type,14,True,,,
projection,2731579,,2024-07-01T14:02:00-04:00,,PHI,,,,Huff2024SacksSZN,False,6.75,standard,Single Stat,27,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Bryce Huff,2024-07-10T21:50:27-04:00,,league,163,new_player,202009,projection_type,2,stat_type,77,,,,
projection,2748566,,2024-07-08T19:16:00-04:00,,Rudolf Molleker,,,,TNS_game_i88fmeB1Q19bdz8KlKFSuhpE,False,22.5,standard,Single Stat,27,True,2024-07-15T10:30:00-04:00,Total Games,pre_game,,2024-07-14T12:37:21-04:00,,league,5,new_player,202532,projection_type,2,stat_type,62,True,,,
projection,2748554,,2024-07-08T19:16:00-04:00,,Rudolf Molleker,,,,TNS_game_i88fmeB1Q19bdz8KlKFSuhpE,False,4.0,standard,Single Stat,27,True,2024-07-15T10:30:00-04:00,Aces,pre_game,,2024-07-14T09:39:48-04:00,,league,5,new_player,202532,projection_type,2,stat_type,61,True,,,
projection,2749077,,2024-07-14T15:35:09-04:00,,ANC MAPS 1-2,,,,TBANC45488.25,False,11.0,standard,Single Stat,27,True,2024-07-15T06:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:49:24-04:00,,league,121,new_player,184583,projection_type,2,stat_type,330,True,,duration,723
projection,2748543,,2024-07-08T19:16:00-04:00,,Pedro Martinez,,,,TNS_game_a2zflsHK6ShWOtJVB7NIZH8,False,17.5,standard,Fantasy Score,28,True,2024-07-15T12:30:00-04:00,Fantasy Score,pre_game,,2024-07-14T10:08:47-04:00,,league,5,new_player,202533,projection_type,1,stat_type,14,,,,
projection,2748555,,2024-07-08T19:16:00-04:00,,Pedro Martinez,,,,TNS_game_a2zflsHK6ShWOtJVB7NIZH8,False,6.5,standard,Single Stat,28,True,2024-07-15T12:30:00-04:00,Aces,pre_game,,2024-07-14T09:39:48-04:00,,league,5,new_player,202533,projection_type,2,stat_type,61,,,,
projection,2733166,,2024-07-11T12:16:19-04:00,,OTT,,,,CFL20,False,44.5,standard,Single Stat,28,True,2024-07-14T19:00:00-04:00,Rush Yards,pre_game,,2024-07-11T15:11:26-04:00,,league,11,new_player,143623,projection_type,2,stat_type,15,True,True,,
projection,2749042,,2024-07-14T15:35:09-04:00,,BLG MAPS 1-2,,,,BLGLGD45488.2916666667,False,3.0,standard,Single Stat,28,True,2024-07-15T07:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:38:58-04:00,,league,121,new_player,40714,projection_type,2,stat_type,330,True,,duration,723
projection,2536761,,2024-01-05T19:00:00-05:00,,MIN,,,,,False,724.5,standard,Single Stat,28,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-06-16T18:59:32-04:00,,league,163,new_player,38992,projection_type,2,stat_type,15,,,,
projection,2115048,,2024-03-12T12:40:00-04:00,,CAR,,,,SDAGFD24,False,3199.5,standard,Single Stat,28,True,2024-09-05T20:00:00-04:00,Pass Yards,pre_game,,2024-06-16T19:29:00-04:00,,league,163,new_player,140303,projection_type,2,stat_type,16,,,,
projection,2748567,,2024-07-08T19:16:00-04:00,,Pedro Martinez,,,,TNS_game_a2zflsHK6ShWOtJVB7NIZH8,False,22.0,standard,Single Stat,28,True,2024-07-15T12:30:00-04:00,Total Games,pre_game,,2024-07-14T09:36:43-04:00,,league,5,new_player,202533,projection_type,2,stat_type,62,,,,
projection,2353306,,2024-03-12T12:40:00-04:00,,CHI,,,,rdhdbgcvxd,False,675.5,standard,Single Stat,28,True,2024-09-05T20:30:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:00:09-04:00,,league,163,new_player,195516,projection_type,2,stat_type,17,,,,
projection,2536720,,2024-03-12T12:40:00-04:00,,MIN,,,,jtsrfjutruj,False,6.5,standard,Single Stat,28,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:14:51-04:00,,league,163,new_player,140504,projection_type,2,stat_type,47,,,,
projection,2731580,,2024-07-01T14:02:00-04:00,,KC,,,,Karlaftis2024SacksSZN,False,9.25,standard,Single Stat,28,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,George Karlaftis,2024-07-12T18:25:33-04:00,,league,163,new_player,145936,projection_type,2,stat_type,77,,,,
projection,2353303,,2024-01-05T19:00:00-05:00,,ARI,,,,g68er415s3f2d,False,499.5,standard,Single Stat,28,True,2024-09-05T20:30:00-04:00,Rush Yards,pre_game,,2024-06-17T14:04:01-04:00,,league,163,new_player,195513,projection_type,2,stat_type,15,,,,
projection,2353304,,2024-01-05T19:00:00-05:00,,LAR,,,,cvxfsd31sdfa,False,499.5,standard,Single Stat,29,True,2024-09-05T20:30:00-04:00,Rush Yards,pre_game,,2024-06-17T14:03:52-04:00,,league,163,new_player,195514,projection_type,2,stat_type,15,,,,
projection,2749043,,2024-07-14T15:35:09-04:00,,BLG MAPS 1-2,,,,BLGLGD45488.2916666667,False,4.5,standard,Single Stat,29,True,2024-07-15T07:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:58:49-04:00,,league,121,new_player,14989,projection_type,2,stat_type,330,True,,duration,723
projection,2731581,,2024-07-01T14:02:00-04:00,,NO,,,,Granderson2024SacksSZN,False,7.25,standard,Single Stat,29,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,Carl Granderson,2024-07-13T05:49:51-04:00,,league,163,new_player,202010,projection_type,2,stat_type,77,,,,
projection,2748568,,2024-07-08T19:16:00-04:00,,Dominik Koepfer,,,,TNS_game_oLtyWY7cqWPWsEqUzBbjSzjd,False,21.5,standard,Single Stat,29,True,2024-07-16T04:00:00-04:00,Total Games,pre_game,,2024-07-14T14:00:00-04:00,,league,5,new_player,202534,projection_type,2,stat_type,62,,,,
projection,2536766,,2024-01-05T19:00:00-05:00,,WAS,,,,,False,675.5,standard,Single Stat,29,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T21:26:46-04:00,,league,163,new_player,142677,projection_type,2,stat_type,15,,,,
projection,2733167,,2024-07-11T12:16:19-04:00,,EDM,,,,CFL20,False,70.5,standard,Single Stat,29,True,2024-07-14T19:00:00-04:00,Rush Yards,pre_game,,2024-07-14T13:23:56-04:00,,league,11,new_player,200113,projection_type,2,stat_type,15,True,True,,
projection,2748556,,2024-07-08T19:16:00-04:00,,Dominik Koepfer,,,,TNS_game_oLtyWY7cqWPWsEqUzBbjSzjd,False,1.5,standard,Single Stat,29,True,2024-07-16T04:00:00-04:00,Aces,pre_game,,2024-07-14T10:23:52-04:00,,league,5,new_player,202534,projection_type,2,stat_type,61,,,,
projection,2536776,,2024-03-12T12:40:00-04:00,,LV,,,,,False,4.5,standard,Single Stat,29,True,2024-09-05T20:00:00-04:00,Rush TDs,pre_game,,2024-05-29T16:37:17-04:00,,league,163,new_player,198287,projection_type,2,stat_type,46,,,,
projection,2536672,,2024-03-12T12:40:00-04:00,,ATL,,,,r8t21csd,False,775.5,standard,Single Stat,29,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:10:57-04:00,,league,163,new_player,38585,projection_type,2,stat_type,17,,,,
projection,2748544,,2024-07-08T19:16:00-04:00,,Dominik Koepfer,,,,TNS_game_oLtyWY7cqWPWsEqUzBbjSzjd,False,18.5,standard,Fantasy Score,29,True,2024-07-16T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:18:29-04:00,,league,5,new_player,202534,projection_type,1,stat_type,14,,,,
projection,2735326,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T20:13:45-04:00,,league,82,new_player,153092,projection_type,2,stat_type,50,True,True,,
projection,2735262,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:32:14-04:00,,league,82,new_player,171364,projection_type,2,stat_type,104,True,True,,
projection,2735268,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T12:52:52-04:00,,league,82,new_player,153091,projection_type,2,stat_type,50,True,True,,
projection,2735275,True,2024-07-10T13:25:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Goals,pre_game,,2024-07-11T13:26:17-04:00,,league,82,new_player,200650,projection_type,2,stat_type,29,True,True,,
projection,2735271,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-11T14:28:32-04:00,,league,82,new_player,153089,projection_type,2,stat_type,50,True,True,,
projection,2735296,True,2024-07-10T13:25:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Goals,pre_game,,2024-07-11T13:26:17-04:00,,league,82,new_player,153068,projection_type,2,stat_type,29,True,True,,
projection,2115037,,2024-03-12T12:40:00-04:00,,CAR,,,,cx53g42,False,18.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Pass TDs,pre_game,,2024-03-12T13:59:02-04:00,,league,163,new_player,140303,projection_type,2,stat_type,44,,,,
projection,2748758,,2024-07-13T18:00:00-04:00,,WAS,,,,NBASL72,False,20.5,standard,Single Stat,30,True,2024-07-14T18:00:00-04:00,Points,pre_game,,2024-07-14T10:33:10-04:00,,league,40,new_player,202229,projection_type,2,stat_type,19,True,True,,
projection,2748759,,2024-07-13T18:00:00-04:00,,WAS,,,,NBASL72,False,30.5,standard,Single Stat,30,True,2024-07-14T18:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T10:33:59-04:00,,league,40,new_player,202229,projection_type,2,stat_type,106,True,True,,
projection,2536756,,2024-01-05T19:00:00-05:00,,NO,,,,,False,649.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-30T00:27:05-04:00,,league,163,new_player,39148,projection_type,2,stat_type,15,,,,
projection,2536764,,2024-01-05T19:00:00-05:00,,MIA,,,,,False,699.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T23:25:38-04:00,,league,163,new_player,38782,projection_type,2,stat_type,15,,,,
projection,2536775,,2024-03-12T12:40:00-04:00,,NYG,,,,,False,3.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Rush TDs,pre_game,,2024-05-29T16:12:40-04:00,,league,163,new_player,38905,projection_type,2,stat_type,46,,,,
projection,2733381,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Goalie Saves,pre_game,,2024-07-14T12:10:13-04:00,,league,82,new_player,153063,projection_type,2,stat_type,48,True,True,,
projection,2748904,,2024-07-13T18:00:00-04:00,,Trilogy,,,,BIG343,False,13.5,standard,Single Stat,30,True,2024-07-14T18:00:00-04:00,Points,pre_game,,2024-07-14T11:37:17-04:00,,league,38,new_player,143297,projection_type,2,stat_type,19,True,True,,
projection,2733376,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,46.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Passes Attempted,pre_game,,2024-07-14T11:46:52-04:00,,league,82,new_player,153062,projection_type,2,stat_type,278,True,True,,
projection,2536748,,2024-01-05T19:00:00-05:00,,NYG,,,,,False,725.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-30T22:07:09-04:00,,league,163,new_player,38905,projection_type,2,stat_type,15,,,,
projection,2536635,,2024-03-12T12:40:00-04:00,,PIT,,,,cxf1fsed51gs,False,999.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:51:57-04:00,,league,163,new_player,64224,projection_type,2,stat_type,17,,,,
projection,2536638,,2024-03-12T12:40:00-04:00,,BUF,,,,n23j468hg4,False,725.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-26T13:11:50-04:00,,league,163,new_player,198270,projection_type,2,stat_type,17,,,,
projection,2748557,,2024-07-08T19:16:00-04:00,,Fabian Marozsan,,,,TNS_game_fcwlTXuX5muLkva90ENxIVkr,False,22.0,standard,Single Stat,30,True,2024-07-16T04:00:00-04:00,Total Games,pre_game,,2024-07-14T10:07:38-04:00,,league,5,new_player,201384,projection_type,2,stat_type,62,,,,
projection,2353309,,2024-03-12T12:40:00-04:00,,KC,,,,yujtfg,False,774.5,standard,Single Stat,30,True,2024-09-05T20:30:00-04:00,Receiving Yards,pre_game,,2024-06-18T14:34:19-04:00,,league,163,new_player,195519,projection_type,2,stat_type,17,,,,
projection,2748533,,2024-07-08T19:16:00-04:00,,Fabian Marozsan,,,,TNS_game_fcwlTXuX5muLkva90ENxIVkr,False,21.0,standard,Fantasy Score,30,True,2024-07-16T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T11:54:52-04:00,,league,5,new_player,201384,projection_type,1,stat_type,14,,,,
projection,2748545,,2024-07-08T19:16:00-04:00,,Fabian Marozsan,,,,TNS_game_fcwlTXuX5muLkva90ENxIVkr,False,3.5,standard,Single Stat,30,True,2024-07-16T04:00:00-04:00,Aces,pre_game,,2024-07-14T10:23:52-04:00,,league,5,new_player,201384,projection_type,2,stat_type,61,,,,
projection,2735286,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-14T12:06:49-04:00,,league,82,new_player,201849,projection_type,2,stat_type,104,True,True,,
projection,2735311,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:50-04:00,,league,82,new_player,154571,projection_type,2,stat_type,444,True,True,,
projection,2735261,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:51-04:00,,league,82,new_player,154570,projection_type,2,stat_type,444,True,True,,
projection,2735316,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:52-04:00,,league,82,new_player,153064,projection_type,2,stat_type,444,True,True,,
projection,2735270,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:53-04:00,,league,82,new_player,153091,projection_type,2,stat_type,444,True,True,,
projection,2536714,,2024-03-12T12:40:00-04:00,,GB,,,,sjhtsrjtsr,False,5.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:27:37-04:00,,league,163,new_player,198272,projection_type,2,stat_type,47,,,,
projection,2536692,,2024-03-12T12:40:00-04:00,,PHI,,,,kjcxdlfsdfcx,False,6.5,standard,Single Stat,30,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:53:56-04:00,,league,163,new_player,38588,projection_type,2,stat_type,47,,,,
projection,2744449,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Clearances,pre_game,,2024-07-13T14:56:30-04:00,,league,82,new_player,200003,projection_type,2,stat_type,271,True,True,,
projection,2744452,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,3.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Clearances,pre_game,,2024-07-13T14:53:46-04:00,,league,82,new_player,171365,projection_type,2,stat_type,271,True,True,,
projection,2744450,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,5.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Attempted Dribbles,pre_game,,2024-07-13T14:51:01-04:00,,league,82,new_player,153068,projection_type,2,stat_type,718,True,True,,
projection,2744451,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots Assisted,pre_game,,2024-07-13T14:49:48-04:00,,league,82,new_player,153068,projection_type,2,stat_type,269,True,True,,
projection,2744453,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,3.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots Assisted,pre_game,,2024-07-13T14:33:27-04:00,,league,82,new_player,171361,projection_type,2,stat_type,269,True,True,,
projection,2735322,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-13T14:12:58-04:00,,league,82,new_player,153062,projection_type,2,stat_type,272,True,True,,
projection,2733373,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,64.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Passes Attempted,pre_game,,2024-07-14T15:26:09-04:00,,league,82,new_player,154570,projection_type,2,stat_type,278,True,True,,
projection,2735331,True,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,demon,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-12T19:40:25-04:00,,league,82,new_player,153065,projection_type,2,stat_type,272,True,True,,
projection,2733356,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-14T15:32:32-04:00,,league,82,new_player,200365,projection_type,2,stat_type,272,True,True,,
projection,2733374,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,29.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Passes Attempted,pre_game,,2024-07-14T12:15:23-04:00,,league,82,new_player,153068,projection_type,2,stat_type,278,True,True,,
projection,2733168,,2024-07-11T12:16:19-04:00,,OTT,,,,CFL20,False,59.5,standard,Single Stat,30,True,2024-07-14T19:00:00-04:00,Receiving Yards,pre_game,,2024-07-14T13:22:43-04:00,,league,11,new_player,46397,projection_type,2,stat_type,17,True,True,,
projection,2735277,True,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,1.5,goblin,Single Stat,30,True,2024-07-14T20:00:00-04:00,Fouls,pre_game,,2024-07-14T12:06:51-04:00,,league,82,new_player,200650,projection_type,2,stat_type,444,True,True,,
projection,2733328,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:22:06-04:00,,league,82,new_player,200001,projection_type,2,stat_type,104,True,True,,
projection,2733332,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,171361,projection_type,2,stat_type,104,True,True,,
projection,2733337,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,153086,projection_type,2,stat_type,104,True,True,,
projection,2733334,,2024-06-26T20:00:00-04:00,,Argentina,,,,ekpfln70ct0cgoupfrd0bmvx0,False,0.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots On Target,pre_game,,2024-07-11T12:22:13-04:00,,league,82,new_player,200366,projection_type,2,stat_type,104,True,True,,
projection,2733342,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,3.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Shots,pre_game,,2024-07-12T11:32:52-04:00,,league,82,new_player,153068,projection_type,2,stat_type,50,True,True,,
projection,2733351,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-11T12:22:06-04:00,,league,82,new_player,153060,projection_type,2,stat_type,272,True,True,,
projection,2733352,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.0,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-11T12:22:06-04:00,,league,82,new_player,153062,projection_type,2,stat_type,272,True,True,,
projection,2733358,,2024-06-26T20:00:00-04:00,,Colombia,,,,ekpfln70ct0cgoupfrd0bmvx0,False,2.5,standard,Single Stat,30,True,2024-07-14T20:00:00-04:00,Tackles,pre_game,,2024-07-11T12:22:06-04:00,,league,82,new_player,153067,projection_type,2,stat_type,272,True,True,,
