Unnamed: 0,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,relationships.league.data.id,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.hr_20,attributes.today,attributes.discount_percentage,relationships.duration.data.type,relationships.duration.data.id
1351,projection,2745824,,2024-07-14T01:05:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,288,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,2,pre_game,,2024-07-14T01:21:44-04:00,,league,new_player,194774,projection_type,2,stat_type,282,True,,,,
1340,projection,2745601,,2024-07-13T23:24:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,7.0,standard,Single Stat,261,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,2,pre_game,,2024-07-13T23:25:07-04:00,,league,new_player,189310,projection_type,2,stat_type,311,True,,,,
1512,projection,2745796,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,14.5,goblin,Single Stat,427,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-14T00:46:22-04:00,,league,new_player,196429,projection_type,2,stat_type,19,True,,,,
1513,projection,2745797,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,19.5,demon,Single Stat,427,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-14T00:44:36-04:00,,league,new_player,196429,projection_type,2,stat_type,19,True,,,,
1270,projection,2745658,,2024-07-13T22:27:00-04:00,,LVA,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,19.5,standard,Single Stat,201,True,2024-07-14T15:00:00-04:00,Pts+Rebs,3,pre_game,,2024-07-13T23:37:38-04:00,,league,new_player,64382,projection_type,2,stat_type,243,True,,,,
1510,projection,2745799,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,5.5,goblin,Single Stat,427,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:50:49-04:00,,league,new_player,196429,projection_type,2,stat_type,22,True,,,,
1106,projection,2745507,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,24.5,standard,Single Stat,100,True,2024-07-14T16:00:00-04:00,Pts+Rebs,3,pre_game,,2024-07-13T22:56:23-04:00,,league,new_player,196342,projection_type,2,stat_type,243,True,,,,
1102,projection,2745509,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,27.5,standard,Single Stat,100,True,2024-07-14T16:00:00-04:00,Pts+Asts,3,pre_game,,2024-07-13T22:50:52-04:00,,league,new_player,196342,projection_type,2,stat_type,244,True,,,,
1117,projection,2745499,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,16.5,standard,Single Stat,102,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-13T22:52:19-04:00,,league,new_player,64377,projection_type,2,stat_type,19,True,,,,
1126,projection,2745504,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,8.5,standard,Single Stat,104,True,2024-07-14T16:00:00-04:00,Rebounds,3,pre_game,,2024-07-13T22:49:34-04:00,,league,new_player,64376,projection_type,2,stat_type,22,True,,,,
1127,projection,2745500,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,12.5,standard,Single Stat,104,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-13T22:52:19-04:00,,league,new_player,64376,projection_type,2,stat_type,19,True,,,,
1101,projection,2745498,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,18.0,standard,Single Stat,100,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-13T22:50:54-04:00,,league,new_player,196342,projection_type,2,stat_type,19,True,,,,
1499,projection,2745807,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,4.5,demon,Single Stat,425,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:44:56-04:00,,league,new_player,64387,projection_type,2,stat_type,22,True,,,,
1500,projection,2745801,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,5.5,demon,Single Stat,425,True,2024-07-14T18:00:00-04:00,Assists,3,pre_game,,2024-07-14T00:45:44-04:00,,league,new_player,64387,projection_type,2,stat_type,20,True,,,,
1501,projection,2745802,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,2.5,demon,Single Stat,425,True,2024-07-14T18:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:49:22-04:00,,league,new_player,64387,projection_type,2,stat_type,31,True,,,,
1503,projection,2745813,True,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,5.5,demon,Single Stat,426,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:43:14-04:00,,league,new_player,141602,projection_type,2,stat_type,22,True,,,,
1504,projection,2745815,True,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,14.5,goblin,Single Stat,426,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-14T00:42:36-04:00,,league,new_player,141602,projection_type,2,stat_type,19,True,,,,
1505,projection,2745814,True,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,2.5,demon,Single Stat,426,True,2024-07-14T18:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:44:56-04:00,,league,new_player,141602,projection_type,2,stat_type,31,True,,,,
1506,projection,2745812,True,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,3.5,goblin,Single Stat,426,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:44:12-04:00,,league,new_player,141602,projection_type,2,stat_type,22,True,,,,
1507,projection,2745811,True,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,19.5,demon,Single Stat,426,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-14T00:44:02-04:00,,league,new_player,141602,projection_type,2,stat_type,19,True,,,,
1509,projection,2745800,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,9.5,demon,Single Stat,427,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T01:04:48-04:00,,league,new_player,196429,projection_type,2,stat_type,22,True,,,,
1511,projection,2745798,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,1.5,goblin,Single Stat,427,True,2024-07-14T18:00:00-04:00,Assists,3,pre_game,,2024-07-14T00:42:48-04:00,,league,new_player,196429,projection_type,2,stat_type,20,True,,,,
1514,projection,2745789,True,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,7.5,goblin,Single Stat,428,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:46:22-04:00,,league,new_player,197035,projection_type,2,stat_type,22,True,,,,
1104,projection,2745506,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,33.5,standard,Single Stat,100,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,3,pre_game,,2024-07-13T22:50:01-04:00,,league,new_player,196342,projection_type,2,stat_type,106,True,,,,
1517,projection,2745791,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,9.5,goblin,Single Stat,429,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-14T00:46:30-04:00,,league,new_player,196430,projection_type,2,stat_type,19,True,,,,
1221,projection,2745745,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,3.5,demon,Single Stat,129,True,2024-07-14T16:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:33:10-04:00,,league,new_player,64377,projection_type,2,stat_type,31,True,,,,
1428,projection,2745550,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,24.5,standard,Single Stat,400,True,2024-07-14T18:00:00-04:00,Pts+Asts,3,pre_game,,2024-07-13T23:23:38-04:00,,league,new_player,64387,projection_type,2,stat_type,244,True,,,,
1219,projection,2745754,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,7.5,goblin,Single Stat,127,True,2024-07-14T16:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:12:48-04:00,,league,new_player,141528,projection_type,2,stat_type,22,True,,,,
1432,projection,2745534,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,20.5,standard,Single Stat,400,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-13T23:21:02-04:00,,league,new_player,64387,projection_type,2,stat_type,19,True,,,,
1434,projection,2745545,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,24.5,standard,Single Stat,400,True,2024-07-14T18:00:00-04:00,Pts+Rebs,3,pre_game,,2024-07-13T23:25:35-04:00,,league,new_player,64387,projection_type,2,stat_type,243,True,,,,
1435,projection,2745543,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,28.5,standard,Single Stat,400,True,2024-07-14T18:00:00-04:00,Pts+Rebs+Asts,3,pre_game,,2024-07-13T23:22:13-04:00,,league,new_player,64387,projection_type,2,stat_type,106,True,,,,
1436,projection,2745535,,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,17.5,standard,Single Stat,401,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-13T23:15:19-04:00,,league,new_player,141602,projection_type,2,stat_type,19,True,,,,
1437,projection,2745546,,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,22.5,standard,Single Stat,401,True,2024-07-14T18:00:00-04:00,Pts+Rebs,3,pre_game,,2024-07-13T23:18:10-04:00,,league,new_player,141602,projection_type,2,stat_type,243,True,,,,
1141,projection,2745505,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,9.5,standard,Single Stat,106,True,2024-07-14T16:00:00-04:00,Rebounds,3,pre_game,,2024-07-13T22:52:41-04:00,,league,new_player,141528,projection_type,2,stat_type,22,True,,,,
1138,projection,2745508,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,24.5,standard,Single Stat,106,True,2024-07-14T16:00:00-04:00,Pts+Rebs,3,pre_game,,2024-07-13T22:49:51-04:00,,league,new_player,141528,projection_type,2,stat_type,243,True,,,,
1143,projection,2745501,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,14.5,standard,Single Stat,106,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-13T22:49:34-04:00,,league,new_player,141528,projection_type,2,stat_type,19,True,,,,
1496,projection,2745806,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,2.5,goblin,Single Stat,425,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:50:01-04:00,,league,new_player,64387,projection_type,2,stat_type,22,True,,,,
1222,projection,2745742,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,19.5,demon,Single Stat,129,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-14T00:15:09-04:00,,league,new_player,64377,projection_type,2,stat_type,19,True,,,,
1497,projection,2745803,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,24.5,demon,Single Stat,425,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-14T00:49:34-04:00,,league,new_player,64387,projection_type,2,stat_type,19,True,,,,
1324,projection,2745756,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,14.5,demon,Single Stat,228,True,2024-07-14T15:00:00-04:00,Points,3,pre_game,,2024-07-14T00:34:53-04:00,,league,new_player,196423,projection_type,2,stat_type,19,True,,,,
1323,projection,2745773,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,6.5,demon,Single Stat,227,True,2024-07-14T15:00:00-04:00,Assists,3,pre_game,,2024-07-14T00:33:31-04:00,,league,new_player,64357,projection_type,2,stat_type,20,True,,,,
1321,projection,2745772,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,4.5,goblin,Single Stat,227,True,2024-07-14T15:00:00-04:00,Assists,3,pre_game,,2024-07-14T00:48:58-04:00,,league,new_player,64357,projection_type,2,stat_type,20,True,,,,
1320,projection,2745770,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,24.5,demon,Single Stat,227,True,2024-07-14T15:00:00-04:00,Points,3,pre_game,,2024-07-14T00:42:53-04:00,,league,new_player,64357,projection_type,2,stat_type,19,True,,,,
1319,projection,2745774,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,3.5,goblin,Single Stat,227,True,2024-07-14T15:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:30:38-04:00,,league,new_player,64357,projection_type,2,stat_type,22,True,,,,
1318,projection,2745769,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,1.5,goblin,Single Stat,227,True,2024-07-14T15:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:36:10-04:00,,league,new_player,64357,projection_type,2,stat_type,31,True,,,,
1317,projection,2745771,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,14.5,goblin,Single Stat,227,True,2024-07-14T15:00:00-04:00,Points,3,pre_game,,2024-07-14T00:31:05-04:00,,league,new_player,64357,projection_type,2,stat_type,19,True,,,,
1516,projection,2745788,True,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,9.5,demon,Single Stat,428,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:43:01-04:00,,league,new_player,197035,projection_type,2,stat_type,22,True,,,,
1315,projection,2745779,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,4.5,demon,Single Stat,226,True,2024-07-14T15:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:32:52-04:00,,league,new_player,64382,projection_type,2,stat_type,22,True,,,,
1326,projection,2745758,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,9.5,goblin,Single Stat,228,True,2024-07-14T15:00:00-04:00,Points,3,pre_game,,2024-07-14T00:36:41-04:00,,league,new_player,196423,projection_type,2,stat_type,19,True,,,,
1314,projection,2745776,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,2.5,goblin,Single Stat,226,True,2024-07-14T15:00:00-04:00,Assists,3,pre_game,,2024-07-14T00:34:35-04:00,,league,new_player,64382,projection_type,2,stat_type,20,True,,,,
1312,projection,2745777,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,4.5,demon,Single Stat,226,True,2024-07-14T15:00:00-04:00,Assists,3,pre_game,,2024-07-14T00:35:21-04:00,,league,new_player,64382,projection_type,2,stat_type,20,True,,,,
1325,projection,2745759,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,6.5,demon,Single Stat,228,True,2024-07-14T15:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:32:54-04:00,,league,new_player,196423,projection_type,2,stat_type,22,True,,,,
1310,projection,2745778,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,2.5,goblin,Single Stat,226,True,2024-07-14T15:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:41:31-04:00,,league,new_player,64382,projection_type,2,stat_type,22,True,,,,
1525,projection,2745810,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,9.5,demon,Single Stat,431,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:46:41-04:00,,league,new_player,64394,projection_type,2,stat_type,22,True,,,,
1225,projection,2745744,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,1.5,goblin,Single Stat,129,True,2024-07-14T16:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:14:58-04:00,,league,new_player,64377,projection_type,2,stat_type,31,True,,,,
1212,projection,2745746,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,3.5,demon,Single Stat,125,True,2024-07-14T16:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:14:58-04:00,,league,new_player,196342,projection_type,2,stat_type,31,True,,,,
1211,projection,2745748,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,14.5,goblin,Single Stat,125,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-14T00:13:21-04:00,,league,new_player,196342,projection_type,2,stat_type,19,True,,,,
1210,projection,2745750,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,7.5,goblin,Single Stat,125,True,2024-07-14T16:00:00-04:00,Assists,3,pre_game,,2024-07-14T00:15:29-04:00,,league,new_player,196342,projection_type,2,stat_type,20,True,,,,
1209,projection,2745747,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,2.5,goblin,Single Stat,125,True,2024-07-14T16:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:21:21-04:00,,league,new_player,196342,projection_type,2,stat_type,31,True,,,,
1208,projection,2745753,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,7.5,demon,Single Stat,125,True,2024-07-14T16:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:32:19-04:00,,league,new_player,196342,projection_type,2,stat_type,22,True,,,,
1207,projection,2745752,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,4.5,goblin,Single Stat,125,True,2024-07-14T16:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:12:30-04:00,,league,new_player,196342,projection_type,2,stat_type,22,True,,,,
1205,projection,2745751,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,11.5,demon,Single Stat,125,True,2024-07-14T16:00:00-04:00,Assists,3,pre_game,,2024-07-14T00:11:02-04:00,,league,new_player,196342,projection_type,2,stat_type,20,True,,,,
1203,projection,2745749,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,19.5,demon,Single Stat,125,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-14T00:13:38-04:00,,league,new_player,196342,projection_type,2,stat_type,19,True,,,,
1527,projection,2745808,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,9.5,goblin,Single Stat,431,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-14T00:45:35-04:00,,league,new_player,64394,projection_type,2,stat_type,19,True,,,,
1454,projection,2745607,,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,8.5,standard,Single Stat,403,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-13T23:17:11-04:00,,league,new_player,197035,projection_type,2,stat_type,22,True,,,,
1444,projection,2745541,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,7.5,standard,Single Stat,402,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-13T23:21:01-04:00,,league,new_player,196429,projection_type,2,stat_type,22,True,,,,
1445,projection,2745544,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,27.5,standard,Single Stat,402,True,2024-07-14T18:00:00-04:00,Pts+Rebs+Asts,3,pre_game,,2024-07-13T23:21:36-04:00,,league,new_player,196429,projection_type,2,stat_type,106,True,,,,
1224,projection,2745743,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,14.5,goblin,Single Stat,129,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-14T00:13:21-04:00,,league,new_player,64377,projection_type,2,stat_type,19,True,,,,
1446,projection,2745547,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,24.5,standard,Single Stat,402,True,2024-07-14T18:00:00-04:00,Pts+Rebs,3,pre_game,,2024-07-13T23:23:56-04:00,,league,new_player,196429,projection_type,2,stat_type,243,True,,,,
1452,projection,2745537,,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,13.5,standard,Single Stat,403,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-13T23:16:25-04:00,,league,new_player,197035,projection_type,2,stat_type,19,True,,,,
1455,projection,2745551,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,20.5,standard,Single Stat,404,True,2024-07-14T18:00:00-04:00,Pts+Asts,3,pre_game,,2024-07-13T23:20:54-04:00,,league,new_player,196430,projection_type,2,stat_type,244,True,,,,
1216,projection,2745755,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,19.5,demon,Single Stat,127,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-14T00:17:47-04:00,,league,new_player,141528,projection_type,2,stat_type,19,True,,,,
1462,projection,2745549,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,21.5,standard,Single Stat,406,True,2024-07-14T18:00:00-04:00,Pts+Rebs,3,pre_game,,2024-07-13T23:23:59-04:00,,league,new_player,64394,projection_type,2,stat_type,243,True,,,,
1463,projection,2745539,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,12.5,standard,Single Stat,406,True,2024-07-14T18:00:00-04:00,Points,3,pre_game,,2024-07-13T23:22:41-04:00,,league,new_player,64394,projection_type,2,stat_type,19,True,,,,
1464,projection,2745542,,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,8.5,standard,Single Stat,406,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-13T23:21:14-04:00,,league,new_player,64394,projection_type,2,stat_type,22,True,,,,
1234,projection,2745740,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,14.5,demon,Single Stat,131,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-14T00:16:39-04:00,,league,new_player,64376,projection_type,2,stat_type,19,True,,,,
1233,projection,2745739,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,6.5,goblin,Single Stat,131,True,2024-07-14T16:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:11:33-04:00,,league,new_player,64376,projection_type,2,stat_type,22,True,,,,
1232,projection,2745741,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,9.5,goblin,Single Stat,131,True,2024-07-14T16:00:00-04:00,Points,3,pre_game,,2024-07-14T00:12:12-04:00,,league,new_player,64376,projection_type,2,stat_type,19,True,,,,
1231,projection,2745738,True,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,9.5,demon,Single Stat,131,True,2024-07-14T16:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:12:57-04:00,,league,new_player,64376,projection_type,2,stat_type,22,True,,,,
1440,projection,2745787,,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,1.5,standard,Single Stat,401,True,2024-07-14T18:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:38:44-04:00,,league,new_player,141602,projection_type,2,stat_type,31,True,,,,
1526,projection,2745809,True,2024-07-01T18:00:00-04:00,,ATL,,,83850bee-ba6a-445e-9465-9e22214db61e,False,7.5,goblin,Single Stat,431,True,2024-07-14T18:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:43:22-04:00,,league,new_player,64394,projection_type,2,stat_type,22,True,,,,
1450,projection,2745548,,2024-07-01T18:00:00-04:00,,SEA,,,83850bee-ba6a-445e-9465-9e22214db61e,False,22.5,standard,Single Stat,403,True,2024-07-14T18:00:00-04:00,Pts+Rebs,3,pre_game,,2024-07-13T23:17:30-04:00,,league,new_player,197035,projection_type,2,stat_type,243,True,,,,
1309,projection,2745780,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,2.5,demon,Single Stat,226,True,2024-07-14T15:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:33:10-04:00,,league,new_player,64382,projection_type,2,stat_type,31,True,,,,
1316,projection,2745768,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,2.5,demon,Single Stat,227,True,2024-07-14T15:00:00-04:00,3-PT Made,3,pre_game,,2024-07-14T00:33:10-04:00,,league,new_player,64357,projection_type,2,stat_type,31,True,,,,
1327,projection,2745757,True,2024-07-01T15:00:00-04:00,,WAS,,,69e0b2cc-8d93-499c-aca0-b9b06b17eb4d,False,4.5,goblin,Single Stat,228,True,2024-07-14T15:00:00-04:00,Rebounds,3,pre_game,,2024-07-14T00:31:44-04:00,,league,new_player,196423,projection_type,2,stat_type,22,True,,,,
