,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.discount_percentage,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
1276,projection,2745988,,2024-07-14T02:38:00-04:00,,LAA,,,bd8c20fd-5b96-4b5a-b70e-c073ad239190,False,0.5,standard,Single Stat,251,True,2024-07-14T16:07:00-04:00,Runs,pre_game,,2024-07-14T02:45:14-04:00,,league,2,new_player,192370,projection_type,2,stat_type,58,,True,True,,
1277,projection,2746939,True,2024-07-14T09:00:00-04:00,,SEA,,,bd8c20fd-5b96-4b5a-b70e-c073ad239190,False,0.5,goblin,Single Stat,253,True,2024-07-14T16:07:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T11:37:05-04:00,,league,2,new_player,196285,projection_type,2,stat_type,282,,True,True,,
1278,projection,2746940,True,2024-07-14T09:00:00-04:00,,SEA,,,bd8c20fd-5b96-4b5a-b70e-c073ad239190,False,0.5,goblin,Single Stat,254,True,2024-07-14T16:07:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:15:58-04:00,,league,2,new_player,140086,projection_type,2,stat_type,282,,True,True,,
1279,projection,2746941,True,2024-07-14T09:00:00-04:00,,SEA,,,bd8c20fd-5b96-4b5a-b70e-c073ad239190,False,1.5,demon,Single Stat,255,True,2024-07-14T16:07:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T11:25:03-04:00,,league,2,new_player,140086,projection_type,2,stat_type,282,,True,True,,
1280,projection,2746942,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,2.5,demon,Single Stat,256,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:42:58-04:00,,league,2,new_player,68905,projection_type,2,stat_type,282,,True,True,,
1281,projection,2746943,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,257,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:42:58-04:00,,league,2,new_player,127295,projection_type,2,stat_type,282,,True,True,,
1282,projection,2746944,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,demon,Single Stat,258,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:36:06-04:00,,league,2,new_player,127295,projection_type,2,stat_type,282,,True,True,,
1283,projection,2746945,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,259,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:38:54-04:00,,league,2,new_player,192368,projection_type,2,stat_type,282,,True,True,,
1284,projection,2746946,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,demon,Single Stat,260,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:21:55-04:00,,league,2,new_player,192368,projection_type,2,stat_type,282,,True,True,,
1285,projection,2746947,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,goblin,Single Stat,261,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:14:27-04:00,,league,2,new_player,192458,projection_type,2,stat_type,282,,True,True,,
1286,projection,2748439,,2024-07-04T09:20:00-04:00,,AZ 1+2 Innings,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,2.0,standard,Single Stat,261,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,pre_game,,2024-07-14T09:33:23-04:00,,league,231,new_player,127786,projection_type,2,stat_type,311,,True,True,duration,297
1287,projection,2745601,,2024-07-13T23:24:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,7.0,standard,Single Stat,261,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,pre_game,,2024-07-14T07:58:59-04:00,,league,2,new_player,189310,projection_type,2,stat_type,311,,True,True,,
1288,projection,2745602,,2024-07-13T23:24:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,4.5,standard,Single Stat,262,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,pre_game,,2024-07-14T07:47:36-04:00,,league,2,new_player,195047,projection_type,2,stat_type,311,,True,True,,
1289,projection,2746948,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,2.5,demon,Single Stat,262,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T13:29:59-04:00,,league,2,new_player,192458,projection_type,2,stat_type,282,,True,True,,
1290,projection,2748440,,2024-07-04T09:20:00-04:00,,TOR 1+2+3 Innings,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,2.5,standard,Single Stat,262,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,pre_game,,2024-07-14T09:29:17-04:00,,league,231,new_player,192517,projection_type,2,stat_type,311,,True,True,duration,307
1291,projection,2746949,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,goblin,Single Stat,263,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:33:48-04:00,,league,2,new_player,67500,projection_type,2,stat_type,282,,True,True,,
1292,projection,2745603,,2024-07-13T23:25:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,standard,Single Stat,264,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-13T23:26:43-04:00,,league,2,new_player,200582,projection_type,2,stat_type,42,,True,True,,
1293,projection,2746950,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,2.5,demon,Single Stat,264,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:31:29-04:00,,league,2,new_player,67500,projection_type,2,stat_type,282,,True,True,,
1294,projection,2746951,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,265,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T12:34:45-04:00,,league,2,new_player,192631,projection_type,2,stat_type,282,,True,True,,
1295,projection,2746952,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,demon,Single Stat,266,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:20:52-04:00,,league,2,new_player,192631,projection_type,2,stat_type,282,,True,True,,
1296,projection,2745604,,2024-07-13T23:25:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,standard,Single Stat,266,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-13T23:26:43-04:00,,league,2,new_player,195738,projection_type,2,stat_type,42,,True,True,,
1297,projection,2746953,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,267,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:04:56-04:00,,league,2,new_player,193425,projection_type,2,stat_type,282,,True,True,,
1298,projection,2746954,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,demon,Single Stat,268,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:12:22-04:00,,league,2,new_player,193425,projection_type,2,stat_type,282,,True,True,,
1299,projection,2746956,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,goblin,Single Stat,270,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:33:10-04:00,,league,2,new_player,192366,projection_type,2,stat_type,282,,True,True,,
1300,projection,2746957,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,2.5,demon,Single Stat,271,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:06:21-04:00,,league,2,new_player,192366,projection_type,2,stat_type,282,,True,True,,
1301,projection,2746958,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,272,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:42:36-04:00,,league,2,new_player,127889,projection_type,2,stat_type,282,,True,True,,
1302,projection,2746959,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,demon,Single Stat,273,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T12:15:59-04:00,,league,2,new_player,127889,projection_type,2,stat_type,282,,True,True,,
1303,projection,2746960,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,goblin,Single Stat,274,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:50:52-04:00,,league,2,new_player,192363,projection_type,2,stat_type,282,,True,True,,
1304,projection,2746961,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,2.5,demon,Single Stat,275,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:38:04-04:00,,league,2,new_player,192363,projection_type,2,stat_type,282,,True,True,,
1305,projection,2746962,True,2024-07-14T09:00:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,2.5,demon,Single Stat,276,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T11:29:16-04:00,,league,2,new_player,193724,projection_type,2,stat_type,282,,True,True,,
1306,projection,2746963,True,2024-07-14T09:00:00-04:00,,ARI,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,goblin,Single Stat,277,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:07:28-04:00,,league,2,new_player,67499,projection_type,2,stat_type,282,,True,True,,
1307,projection,2746964,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,278,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:16:44-04:00,,league,2,new_player,68526,projection_type,2,stat_type,282,,True,True,,
1308,projection,2746965,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,279,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:01:48-04:00,,league,2,new_player,68526,projection_type,2,stat_type,282,,True,True,,
1309,projection,2746966,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,goblin,Single Stat,280,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:16:44-04:00,,league,2,new_player,67558,projection_type,2,stat_type,282,,True,True,,
1310,projection,2746967,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,2.5,demon,Single Stat,281,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:10:59-04:00,,league,2,new_player,67558,projection_type,2,stat_type,282,,True,True,,
1311,projection,2748493,,2024-07-04T09:20:00-04:00,,SD 1+2 Innings,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,2.5,standard,Single Stat,281,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,pre_game,,2024-07-14T09:28:12-04:00,,league,231,new_player,192903,projection_type,2,stat_type,311,,True,True,duration,297
1312,projection,2745816,,2024-07-14T01:01:00-04:00,,AZ,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,5.0,standard,Single Stat,281,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,pre_game,,2024-07-14T13:13:29-04:00,,league,2,new_player,67935,projection_type,2,stat_type,311,,True,True,,
1313,projection,2745817,,2024-07-14T01:01:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,5.0,standard,Single Stat,282,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,pre_game,,2024-07-14T08:00:10-04:00,,league,2,new_player,190207,projection_type,2,stat_type,311,,True,True,,
1314,projection,2748494,,2024-07-04T09:20:00-04:00,,ATL 1+2+3 Innings,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,2.5,standard,Single Stat,282,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts,pre_game,,2024-07-14T09:29:17-04:00,,league,231,new_player,195488,projection_type,2,stat_type,311,,True,True,duration,307
1315,projection,2746968,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,282,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:16:00-04:00,,league,2,new_player,67766,projection_type,2,stat_type,282,,True,True,,
1316,projection,2745819,,2024-07-14T01:03:00-04:00,,AZ,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,283,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T01:05:34-04:00,,league,2,new_player,67499,projection_type,2,stat_type,42,,True,True,,
1317,projection,2746969,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,283,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:16:09-04:00,,league,2,new_player,67766,projection_type,2,stat_type,282,,True,True,,
1318,projection,2746970,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,284,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:16:09-04:00,,league,2,new_player,193123,projection_type,2,stat_type,282,,True,True,,
1319,projection,2745827,,2024-07-14T01:06:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,standard,Single Stat,284,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T01:10:31-04:00,,league,2,new_player,192366,projection_type,2,stat_type,58,,True,True,,
1320,projection,2745818,,2024-07-14T01:03:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,284,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T01:07:10-04:00,,league,2,new_player,192366,projection_type,2,stat_type,42,,True,True,,
1321,projection,2746971,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,285,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:15:59-04:00,,league,2,new_player,193123,projection_type,2,stat_type,282,,True,True,,
1322,projection,2745821,,2024-07-14T01:05:00-04:00,,AZ,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,285,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T01:15:52-04:00,,league,2,new_player,68905,projection_type,2,stat_type,282,,True,True,,
1323,projection,2746972,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,286,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:16:09-04:00,,league,2,new_player,67595,projection_type,2,stat_type,282,,True,True,,
1324,projection,2745820,,2024-07-14T01:05:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,286,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T01:07:11-04:00,,league,2,new_player,192364,projection_type,2,stat_type,282,,True,True,,
1325,projection,2745822,,2024-07-14T01:05:00-04:00,,AZ,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,287,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T01:10:30-04:00,,league,2,new_player,152803,projection_type,2,stat_type,282,,True,True,,
1326,projection,2746973,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,287,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:16:00-04:00,,league,2,new_player,67595,projection_type,2,stat_type,282,,True,True,,
1327,projection,2746974,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,standard,Single Stat,288,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T10:16:44-04:00,,league,2,new_player,192362,projection_type,2,stat_type,282,,True,True,,
1328,projection,2745824,,2024-07-14T01:05:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,288,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T01:21:44-04:00,,league,2,new_player,194774,projection_type,2,stat_type,282,,True,True,,
1329,projection,2746975,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,2.5,demon,Single Stat,289,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:19:38-04:00,,league,2,new_player,192362,projection_type,2,stat_type,282,,True,True,,
1330,projection,2745825,,2024-07-14T01:05:00-04:00,,TOR,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,290,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T01:10:37-04:00,,league,2,new_player,193724,projection_type,2,stat_type,282,,True,True,,
1331,projection,2746976,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,290,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:16:08-04:00,,league,2,new_player,69060,projection_type,2,stat_type,282,,True,True,,
1332,projection,2745826,,2024-07-14T01:05:00-04:00,,AZ,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,standard,Single Stat,291,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T01:15:52-04:00,,league,2,new_player,199795,projection_type,2,stat_type,282,,True,True,,
1333,projection,2746977,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,291,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:15:59-04:00,,league,2,new_player,69060,projection_type,2,stat_type,282,,True,True,,
1334,projection,2746978,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,292,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:26:37-04:00,,league,2,new_player,195738,projection_type,2,stat_type,282,,True,True,,
1335,projection,2746979,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,293,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:35:29-04:00,,league,2,new_player,195738,projection_type,2,stat_type,282,,True,True,,
1336,projection,2746981,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,295,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:51:40-04:00,,league,2,new_player,67592,projection_type,2,stat_type,282,,True,True,,
1337,projection,2746982,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,296,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:09:15-04:00,,league,2,new_player,67592,projection_type,2,stat_type,282,,True,True,,
1338,projection,2746983,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,goblin,Single Stat,297,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:09:31-04:00,,league,2,new_player,67615,projection_type,2,stat_type,282,,True,True,,
1339,projection,2746574,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,297,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T11:16:58-04:00,,league,2,new_player,140584,projection_type,2,stat_type,101,,True,True,,
1340,projection,2746984,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,2.5,demon,Single Stat,298,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:06:13-04:00,,league,2,new_player,67615,projection_type,2,stat_type,282,,True,True,,
1341,projection,2746985,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,goblin,Single Stat,299,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:21:50-04:00,,league,2,new_player,67614,projection_type,2,stat_type,282,,True,True,,
1342,projection,2746986,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,2.5,demon,Single Stat,300,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:19:38-04:00,,league,2,new_player,67614,projection_type,2,stat_type,282,,True,True,,
1343,projection,2745503,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,6.0,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Rebounds,pre_game,,2024-07-14T12:24:50-04:00,,league,3,new_player,196342,projection_type,2,stat_type,22,,True,True,,
1344,projection,2745510,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,15.5,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Rebs+Asts,pre_game,,2024-07-14T12:28:17-04:00,,league,3,new_player,196342,projection_type,2,stat_type,245,,True,True,,
1345,projection,2748508,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,20.5,standard,Fantasy Score,300,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T12:39:25-04:00,,league,193,new_player,196779,projection_type,1,stat_type,14,,True,True,duration,12
1346,projection,2745502,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,9.0,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Assists,pre_game,,2024-07-14T11:52:16-04:00,,league,3,new_player,196342,projection_type,2,stat_type,20,,True,True,,
1347,projection,2748500,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,39.0,standard,Fantasy Score,300,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:52:37-04:00,,league,3,new_player,196342,projection_type,1,stat_type,14,,True,True,,
1348,projection,2745507,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,24.0,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Pts+Rebs,pre_game,,2024-07-14T12:29:29-04:00,,league,3,new_player,196342,projection_type,2,stat_type,243,,True,True,,
1349,projection,2745515,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,17.0,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T12:36:22-04:00,,league,193,new_player,196779,projection_type,2,stat_type,106,,True,True,duration,12
1350,projection,2745509,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,26.5,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Pts+Asts,pre_game,,2024-07-14T13:51:37-04:00,,league,3,new_player,196342,projection_type,2,stat_type,244,,True,True,,
1351,projection,2745498,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,18.0,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T09:25:17-04:00,,league,3,new_player,196342,projection_type,2,stat_type,19,,True,True,,
1352,projection,2745506,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,33.0,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T13:49:54-04:00,,league,3,new_player,196342,projection_type,2,stat_type,106,,True,True,,
1353,projection,2745511,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,9.0,standard,Single Stat,300,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T09:25:17-04:00,,league,193,new_player,196779,projection_type,2,stat_type,19,,True,True,duration,12
1354,projection,2746987,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,301,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:38:54-04:00,,league,2,new_player,68833,projection_type,2,stat_type,282,,True,True,,
1355,projection,2748512,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,10.5,standard,Single Stat,302,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T09:29:52-04:00,,league,193,new_player,65143,projection_type,2,stat_type,106,,True,True,duration,12
